Latitude, Longitude, Name, Icon, IconHeading, IconColor, LineColor
41.889795, 2.060498, 1425, 196, line-180, yellow, aqua
41.890672, 2.063143, 1426, 196, line-180, yellow, aqua
41.892823, 2.067207, 1427, 196, line-180, yellow, aqua
41.893318, 2.068393, 1428, 196, line-180, yellow, aqua
41.893621, 2.069394, 1429, 196, line-180, yellow, aqua
41.894072, 2.071674, 1430, 196, line-180, yellow, aqua
41.894501, 2.073344, 1431, 196, line-180, yellow, aqua
41.895000, 2.074526, 1432, 196, line-180, yellow, aqua
41.895481, 2.075421, 1433, 196, line-180, yellow, aqua
41.896896, 2.077579, 1434, 196, line-180, yellow, aqua
41.897432, 2.078643, 1435, 196, line-180, yellow, aqua
41.897972, 2.080363, 1436, 196, line-180, yellow, aqua
41.899375, 2.084593, 1437, 196, line-180, yellow, aqua
41.899854, 2.085544, 1438, 196, line-180, yellow, aqua
41.900609, 2.087042, 1439, 196, line-180, yellow, aqua
41.901053, 2.087922, 1440, 196, line-180, yellow, aqua
41.901766, 2.089881, 1441, 196, line-180, yellow, aqua
41.902101, 2.090963, 1442, 196, line-180, yellow, aqua
41.902242, 2.091439, 1443, 196, line-180, yellow, aqua
41.902496, 2.092802, 1444, 196, line-180, yellow, aqua
41.902772, 2.094715, 1445, 196, line-180, yellow, aqua
41.903473, 2.103630, 1446, 196, line-180, yellow, aqua
41.903864, 2.105578, 1447, 196, line-180, yellow, aqua
41.905031, 2.108328, 1448, 196, line-180, yellow, aqua
41.906190, 2.110517, 1449, 196, line-180, yellow, aqua
41.907066, 2.112708, 1450, 196, line-180, yellow, aqua
41.907589, 2.115585, 1451, 196, line-180, yellow, aqua
41.907992, 2.116798, 1452, 196, line-180, yellow, aqua
41.908487, 2.117895, 1453, 196, line-180, yellow, aqua
41.909861, 2.119810, 1454, 196, line-180, yellow, aqua
41.910853, 2.121848, 1455, 196, line-180, yellow, aqua
41.911163, 2.123632, 1456, 196, line-180, yellow, aqua
41.911278, 2.125081, 1457, 196, line-180, yellow, aqua
41.911275, 2.127896, 1458, 196, line-180, yellow, aqua
41.911668, 2.129485, 1459, 196, line-180, yellow, aqua
41.912494, 2.130945, 1460, 196, line-180, yellow, aqua
41.913409, 2.131740, 1461, 196, line-180, yellow, aqua
41.914399, 2.133057, 1462, 196, line-180, yellow, aqua
41.915210, 2.134437, 1463, 196, line-180, yellow, aqua
41.916279, 2.135773, 1464, 196, line-180, yellow, aqua
41.917034, 2.136434, 1465, 196, line-180, yellow, aqua
41.917830, 2.137165, 1466, 196, line-180, yellow, aqua
41.918667, 2.137729, 1467, 196, line-180, yellow, aqua
41.920022, 2.138589, 1468, 196, line-180, yellow, aqua
41.920884, 2.139022, 1469, 196, line-180, yellow, aqua
41.921522, 2.139592, 1470, 196, line-180, yellow, aqua
41.921739, 2.139825, 1471, 196, line-180, yellow, aqua
41.922019, 2.140153, 1472, 196, line-180, yellow, aqua
41.922639, 2.140734, 1473, 196, line-180, yellow, aqua
41.923229, 2.141104, 1474, 196, line-180, yellow, aqua
41.923449, 2.141217, 1475, 196, line-180, yellow, aqua
41.923875, 2.141447, 1476, 196, line-180, yellow, aqua
41.924057, 2.141543, 1477, 196, line-180, yellow, aqua
41.925196, 2.142195, 1478, 196, line-180, yellow, aqua
41.925598, 2.142541, 1479, 196, line-180, yellow, aqua
41.926042, 2.142966, 1480, 196, line-180, yellow, aqua
41.926502, 2.143479, 1481, 196, line-180, yellow, aqua
41.926911, 2.143974, 1482, 196, line-180, yellow, aqua
41.927588, 2.144820, 1483, 196, line-180, yellow, aqua
41.928808, 2.146344, 1484, 196, line-180, yellow, aqua
41.929468, 2.147311, 1485, 196, line-180, yellow, aqua
41.930773, 2.149223, 1486, 196, line-180, yellow, aqua
41.931345, 2.149908, 1487, 196, line-180, yellow, aqua
41.931762, 2.150679, 1488, 196, line-180, yellow, aqua
41.932615, 2.153067, 1489, 196, line-180, yellow, aqua
41.932909, 2.154514, 1490, 196, line-180, yellow, aqua
41.933062, 2.156083, 1491, 196, line-180, yellow, aqua
41.932984, 2.158793, 1492, 196, line-180, yellow, aqua
41.932914, 2.159293, 1493, 196, line-180, yellow, aqua
41.932836, 2.160152, 1494, 196, line-180, yellow, aqua
41.932530, 2.161828, 1495, 196, line-180, yellow, aqua
41.932474, 2.164194, 1496, 196, line-180, yellow, aqua
41.932667, 2.165859, 1497, 196, line-180, yellow, aqua
41.933054, 2.167409, 1498, 196, line-180, yellow, aqua
41.933414, 2.168473, 1499, 196, line-180, yellow, aqua
41.934141, 2.170161, 1500, 196, line-180, yellow, aqua
41.935149, 2.172118, 1501, 196, line-180, yellow, aqua
41.935776, 2.173475, 1502, 196, line-180, yellow, aqua
41.936219, 2.174596, 1503, 196, line-180, yellow, aqua
41.936767, 2.176763, 1504, 196, line-180, yellow, aqua
41.936835, 2.177700, 1505, 196, line-180, yellow, aqua
41.936885, 2.178666, 1506, 196, line-180, yellow, aqua
41.936827, 2.179812, 1507, 196, line-180, yellow, aqua
41.936341, 2.182370, 1508, 196, line-180, yellow, aqua
41.935577, 2.184394, 1509, 196, line-180, yellow, aqua
41.934810, 2.186116, 1510, 196, line-180, yellow, aqua
41.934209, 2.187721, 1511, 196, line-180, yellow, aqua
41.933840, 2.189568, 1512, 196, line-180, yellow, aqua
41.933827, 2.189773, 1513, 196, line-180, yellow, aqua
41.933690, 2.191991, 1514, 196, line-180, yellow, aqua
41.933742, 2.196032, 1515, 196, line-180, yellow, aqua
41.933775, 2.198530, 1516, 196, line-180, yellow, aqua
41.933582, 2.199970, 1517, 196, line-180, yellow, aqua
41.932999, 2.202508, 1518, 196, line-180, yellow, aqua
41.932686, 2.204854, 1519, 196, line-180, yellow, aqua
41.932565, 2.206100, 1520, 196, line-180, yellow, aqua
41.932560, 2.207474, 1521, 196, line-180, yellow, aqua
41.932667, 2.208289, 1522, 196, line-180, yellow, aqua
41.932730, 2.208510, 1523, 196, line-180, yellow, aqua
41.933069, 2.209009, 1524, 196, line-180, yellow, aqua
41.933386, 2.209334, 1525, 196, line-180, yellow, aqua
41.933688, 2.209800, 1526, 196, line-180, yellow, aqua
41.933925, 2.210480, 1527, 196, line-180, yellow, aqua
41.933941, 2.211151, 1528, 196, line-180, yellow, aqua
41.933650, 2.212263, 1529, 196, line-180, yellow, aqua
41.933147, 2.212941, 1530, 196, line-180, yellow, aqua
41.932882, 2.213172, 1531, 196, line-180, yellow, aqua
41.932705, 2.213387, 1532, 196, line-180, yellow, aqua
41.932508, 2.213601, 1533, 196, line-180, yellow, aqua
41.931363, 2.214845, 1534, 196, line-180, yellow, aqua
41.931262, 2.215113, 1535, 196, line-180, yellow, aqua
41.931131, 2.215459, 1536, 196, line-180, yellow, aqua
41.930233, 2.218621, 1537, 196, line-180, yellow, aqua
41.929443, 2.221739, 1538, 196, line-180, yellow, aqua
41.928763, 2.223898, 1539, 196, line-180, yellow, aqua
41.928008, 2.227089, 1540, 196, line-180, yellow, aqua
41.927736, 2.229300, 1541, 196, line-180, yellow, aqua
41.927720, 2.229705, 1542, 196, line-180, yellow, aqua
41.927292, 2.231485, 1543, 196, line-180, yellow, aqua
41.927248, 2.232324, 1544, 196, line-180, yellow, aqua
41.927230, 2.232637, 1545, 196, line-180, yellow, aqua
41.927177, 2.235809, 1546, 196, line-180, yellow, aqua
41.927269, 2.239474, 1547, 196, line-180, yellow, aqua
41.927265, 2.239578, 1548, 196, line-180, yellow, aqua
41.927246, 2.240087, 1549, 196, line-180, yellow, aqua
41.927255, 2.240351, 1550, 196, line-180, yellow, aqua
41.927293, 2.240431, 1551, 196, line-180, yellow, aqua
41.927316, 2.240515, 1552, 196, line-180, yellow, aqua
41.927328, 2.240693, 1553, 196, line-180, yellow, aqua
41.927329, 2.240721, 1554, 196, line-180, yellow, aqua
41.927326, 2.241072, 1555, 196, line-180, yellow, aqua
41.927391, 2.242049, 1556, 196, line-180, yellow, aqua
41.927399, 2.242165, 1557, 196, line-180, yellow, aqua
41.927525, 2.243676, 1558, 196, line-180, yellow, aqua
41.927627, 2.244899, 1559, 196, line-180, yellow, aqua
41.927673, 2.244894, 1560, 196, line-180, yellow, aqua
41.927722, 2.244916, 1561, 196, line-180, yellow, aqua
41.927758, 2.244945, 1562, 196, line-180, yellow, aqua
41.927785, 2.244989, 1563, 196, line-180, yellow, aqua
41.927802, 2.245052, 1564, 196, line-180, yellow, aqua
41.927804, 2.245139, 1565, 196, line-180, yellow, aqua
41.927780, 2.245226, 1566, 196, line-180, yellow, aqua
41.927732, 2.245280, 1567, 196, line-180, yellow, aqua
41.927659, 2.245313, 1568, 196, line-180, yellow, aqua
41.927742, 2.246004, 1569, 196, line-180, yellow, aqua
41.927869, 2.246870, 1570, 196, line-180, yellow, aqua
41.928011, 2.248204, 1571, 196, line-180, yellow, aqua
41.928070, 2.248888, 1572, 196, line-180, yellow, aqua
41.928021, 2.248943, 1573, 196, line-180, yellow, aqua
41.928003, 2.248997, 1574, 196, line-180, yellow, aqua
41.928004, 2.249092, 1575, 196, line-180, yellow, aqua
41.927321, 2.249084, 1576, 196, line-180, yellow, aqua
41.927328, 2.250130, 1577, 196, line-180, yellow, aqua
41.927310, 2.250560, 1578, 196, line-180, yellow, aqua
41.927247, 2.250668, 1579, 196, line-180, yellow, aqua
41.927346, 2.251413, 1580, 196, line-180, yellow, aqua
41.927191, 2.251644, 1581, 196, line-180, yellow, aqua
41.927358, 2.251870, 1582, 196, line-180, yellow, aqua
41.927857, 2.252480, 1583, 196, line-180, yellow, aqua
41.928088, 2.252409, 1584, 196, line-180, yellow, aqua
41.928136, 2.252642, 1585, 196, line-180, yellow, aqua
41.928218, 2.252976, 1586, 196, line-180, yellow, aqua
41.928308, 2.253603, 1587, 196, line-180, yellow, aqua
41.928375, 2.254116, 1588, 196, line-180, yellow, aqua
41.928385, 2.254196, 1589, 196, line-180, yellow, aqua
41.928447, 2.254784, 1590, 196, line-180, yellow, aqua
41.928394, 2.254892, 1591, 196, line-180, yellow, aqua
41.928373, 2.255116, 1592, 196, line-180, yellow, aqua
41.928399, 2.255213, 1593, 196, line-180, yellow, aqua
41.928419, 2.255685, 1594, 196, line-180, yellow, aqua
41.928476, 2.255977, 1595, 196, line-180, yellow, aqua
41.928509, 2.256136, 1596, 196, line-180, yellow, aqua
41.928563, 2.256163, 1597, 196, line-180, yellow, aqua
41.928565, 2.256209, 1598, 196, line-180, yellow, aqua
41.928736, 2.256276, 1599, 196, line-180, yellow, aqua
41.928740, 2.256320, 1600, 196, line-180, yellow, aqua
41.928880, 2.256326, 1601, 196, line-180, yellow, aqua
41.928929, 2.256464, 1602, 196, line-180, yellow, aqua
41.929001, 2.256713, 1603, 196, line-180, yellow, aqua
41.929068, 2.257013, 1604, 196, line-180, yellow, aqua
41.929098, 2.257089, 1605, 196, line-180, yellow, aqua
41.929183, 2.257357, 1606, 196, line-180, yellow, aqua
41.929279, 2.257802, 1607, 196, line-180, yellow, aqua
41.929369, 2.258065, 1608, 196, line-180, yellow, aqua
41.929529, 2.258590, 1609, 196, line-180, yellow, aqua
41.929535, 2.258614, 1610, 196, line-180, yellow, aqua
41.929368, 2.258785, 1611, 196, line-180, yellow, aqua
41.928976, 2.260886, 1612, 196, line-180, yellow, aqua
41.928941, 2.260888, 1613, 196, line-180, yellow, aqua
41.928914, 2.260901, 1614, 196, line-180, yellow, aqua
41.928886, 2.260930, 1615, 196, line-180, yellow, aqua
41.928867, 2.260972, 1616, 196, line-180, yellow, aqua
41.928861, 2.261019, 1617, 196, line-180, yellow, aqua
41.928865, 2.261059, 1618, 196, line-180, yellow, aqua
41.928885, 2.261110, 1619, 196, line-180, yellow, aqua
41.928609, 2.261972, 1620, 196, line-180, yellow, aqua
41.928258, 2.263064, 1621, 196, line-180, yellow, aqua
41.928103, 2.263546, 1622, 196, line-180, yellow, aqua
41.927914, 2.264136, 1623, 196, line-180, yellow, aqua
41.927741, 2.264674, 1624, 196, line-180, yellow, aqua
41.927575, 2.265059, 1625, 196, line-180, yellow, aqua
41.927372, 2.265738, 1626, 196, line-180, yellow, aqua
41.927256, 2.266167, 1627, 196, line-180, yellow, aqua
41.927008, 2.267054, 1628, 196, line-180, yellow, aqua
41.926962, 2.267215, 1629, 196, line-180, yellow, aqua
41.926860, 2.267634, 1630, 196, line-180, yellow, aqua
41.926826, 2.267628, 1631, 196, line-180, yellow, aqua
41.926727, 2.267651, 1632, 196, line-180, yellow, aqua
41.926665, 2.267705, 1633, 196, line-180, yellow, aqua
41.926606, 2.267828, 1634, 196, line-180, yellow, aqua
41.926596, 2.267928, 1635, 196, line-180, yellow, aqua
41.926626, 2.268069, 1636, 196, line-180, yellow, aqua
41.926651, 2.268114, 1637, 196, line-180, yellow, aqua
41.926702, 2.268169, 1638, 196, line-180, yellow, aqua
41.926599, 2.268301, 1639, 196, line-180, yellow, aqua
41.926566, 2.268811, 1640, 196, line-180, yellow, aqua
41.926554, 2.269234, 1641, 196, line-180, yellow, aqua
41.926515, 2.270622, 1642, 196, line-180, yellow, aqua
41.926458, 2.272640, 1643, 196, line-180, yellow, aqua
41.926456, 2.272692, 1644, 196, line-180, yellow, aqua
41.926454, 2.273195, 1645, 196, line-180, yellow, aqua
41.926381, 2.274047, 1646, 196, line-180, yellow, aqua
41.926352, 2.274382, 1647, 196, line-180, yellow, aqua
41.926254, 2.275149, 1648, 196, line-180, yellow, aqua
41.926152, 2.275135, 1649, 196, line-180, yellow, aqua
41.925997, 2.276707, 1650, 196, line-180, yellow, aqua
41.925792, 2.276659, 1651, 196, line-180, yellow, aqua
41.925634, 2.278301, 1652, 196, line-180, yellow, aqua
41.925904, 2.278611, 1653, 196, line-180, yellow, aqua
41.925857, 2.279304, 1654, 196, line-180, yellow, aqua
41.925791, 2.280269, 1655, 196, line-180, yellow, aqua
41.925709, 2.281474, 1656, 196, line-180, yellow, aqua
41.925391, 2.282948, 1657, 196, line-180, yellow, aqua
41.925343, 2.283171, 1658, 196, line-180, yellow, aqua
41.925294, 2.283400, 1659, 196, line-180, yellow, aqua
41.925231, 2.283689, 1660, 196, line-180, yellow, aqua
41.925212, 2.283990, 1661, 196, line-180, yellow, aqua
41.925283, 2.284188, 1662, 196, line-180, yellow, aqua
41.925327, 2.284307, 1663, 196, line-180, yellow, aqua
41.925875, 2.285401, 1664, 196, line-180, yellow, aqua
41.926203, 2.286055, 1665, 196, line-180, yellow, aqua
41.926748, 2.287142, 1666, 196, line-180, yellow, aqua
41.927057, 2.287758, 1667, 196, line-180, yellow, aqua
41.927172, 2.288153, 1668, 196, line-180, yellow, aqua
41.927179, 2.288347, 1669, 196, line-180, yellow, aqua
41.927185, 2.288539, 1670, 196, line-180, yellow, aqua
41.926994, 2.289397, 1671, 196, line-180, yellow, aqua
41.927147, 2.290479, 1672, 196, line-180, yellow, aqua
41.927338, 2.290796, 1673, 196, line-180, yellow, aqua
41.927709, 2.291225, 1674, 196, line-180, yellow, aqua
41.927868, 2.291620, 1675, 196, line-180, yellow, aqua
41.927939, 2.291964, 1676, 196, line-180, yellow, aqua
41.927568, 2.294367, 1677, 196, line-180, yellow, aqua
41.927536, 2.294865, 1678, 196, line-180, yellow, aqua
41.927561, 2.295096, 1679, 196, line-180, yellow, aqua
41.927632, 2.295311, 1680, 196, line-180, yellow, aqua
41.928234, 2.296679, 1681, 196, line-180, yellow, aqua
41.928537, 2.297335, 1682, 196, line-180, yellow, aqua
41.928651, 2.297660, 1683, 196, line-180, yellow, aqua
41.928815, 2.298273, 1684, 196, line-180, yellow, aqua
41.928849, 2.298553, 1685, 196, line-180, yellow, aqua
41.928938, 2.299555, 1686, 196, line-180, yellow, aqua
41.928966, 2.300039, 1687, 196, line-180, yellow, aqua
41.928938, 2.300196, 1688, 196, line-180, yellow, aqua
41.928864, 2.300371, 1689, 196, line-180, yellow, aqua
41.928787, 2.300483, 1690, 196, line-180, yellow, aqua
41.928731, 2.300605, 1691, 196, line-180, yellow, aqua
41.928714, 2.300780, 1692, 196, line-180, yellow, aqua
41.928710, 2.300910, 1693, 196, line-180, yellow, aqua
41.928731, 2.301096, 1694, 196, line-180, yellow, aqua
41.928773, 2.301208, 1695, 196, line-180, yellow, aqua
41.928822, 2.301285, 1696, 196, line-180, yellow, aqua
41.928938, 2.301428, 1697, 196, line-180, yellow, aqua
41.928777, 2.301418, 1698, 196, line-180, yellow, aqua
41.928542, 2.301491, 1699, 196, line-180, yellow, aqua
41.927740, 2.301726, 1700, 196, line-180, yellow, aqua
41.927155, 2.301898, 1701, 196, line-180, yellow, aqua
41.926593, 2.302010, 1702, 196, line-180, yellow, aqua
41.925268, 2.302438, 1703, 196, line-180, yellow, aqua
41.923942, 2.302772, 1704, 196, line-180, yellow, aqua
41.919673, 2.303775, 1705, 196, line-180, yellow, aqua
41.916028, 2.305284, 1706, 196, line-180, yellow, aqua
41.913588, 2.307405, 1707, 196, line-180, yellow, aqua
41.912292, 2.309095, 1708, 196, line-180, yellow, aqua
41.911394, 2.310727, 1709, 196, line-180, yellow, aqua
41.909986, 2.313859, 1710, 196, line-180, yellow, aqua
41.909111, 2.315773, 1711, 196, line-180, yellow, aqua
41.907853, 2.318772, 1712, 196, line-180, yellow, aqua
41.907288, 2.320513, 1713, 196, line-180, yellow, aqua
41.906868, 2.322274, 1714, 196, line-180, yellow, aqua
41.906729, 2.322764, 1715, 196, line-180, yellow, aqua
41.906311, 2.324135, 1716, 196, line-180, yellow, aqua
41.905838, 2.326222, 1717, 196, line-180, yellow, aqua
41.904529, 2.330789, 1718, 196, line-180, yellow, aqua
41.903050, 2.334902, 1719, 196, line-180, yellow, aqua
41.901537, 2.338611, 1720, 196, line-180, yellow, aqua
41.900405, 2.340707, 1721, 196, line-180, yellow, aqua
41.899402, 2.342473, 1722, 196, line-180, yellow, aqua
41.898249, 2.343942, 1723, 196, line-180, yellow, aqua
41.896643, 2.345051, 1724, 196, line-180, yellow, aqua
41.895471, 2.345946, 1725, 196, line-180, yellow, aqua
41.894737, 2.347058, 1726, 196, line-180, yellow, aqua
41.894155, 2.348513, 1727, 196, line-180, yellow, aqua
41.893880, 2.350458, 1728, 196, line-180, yellow, aqua
41.893532, 2.352005, 1729, 196, line-180, yellow, aqua
41.892622, 2.354009, 1730, 196, line-180, yellow, aqua
41.892427, 2.354420, 1731, 196, line-180, yellow, aqua
41.892364, 2.354676, 1732, 196, line-180, yellow, aqua
41.892294, 2.354979, 1733, 196, line-180, yellow, aqua
41.892235, 2.355370, 1734, 196, line-180, yellow, aqua
41.892194, 2.355705, 1735, 196, line-180, yellow, aqua
41.892131, 2.356060, 1736, 196, line-180, yellow, aqua
41.891994, 2.356365, 1737, 196, line-180, yellow, aqua
41.891811, 2.356601, 1738, 196, line-180, yellow, aqua
41.891735, 2.356757, 1739, 196, line-180, yellow, aqua
41.891679, 2.357041, 1740, 196, line-180, yellow, aqua
41.891485, 2.358113, 1741, 196, line-180, yellow, aqua
41.891430, 2.358483, 1742, 196, line-180, yellow, aqua
41.891408, 2.358766, 1743, 196, line-180, yellow, aqua
41.891441, 2.359054, 1744, 196, line-180, yellow, aqua
41.891455, 2.359672, 1745, 196, line-180, yellow, aqua
41.891518, 2.360059, 1746, 196, line-180, yellow, aqua
41.891550, 2.360232, 1747, 196, line-180, yellow, aqua
41.891970, 2.361276, 1748, 196, line-180, yellow, aqua
41.892573, 2.362220, 1749, 196, line-180, yellow, aqua
41.894222, 2.364146, 1750, 196, line-180, yellow, aqua
41.894894, 2.365401, 1751, 196, line-180, yellow, aqua
41.895233, 2.366458, 1752, 196, line-180, yellow, aqua
41.895431, 2.367281, 1753, 196, line-180, yellow, aqua
41.895549, 2.367816, 1754, 196, line-180, yellow, aqua
41.895624, 2.368828, 1755, 196, line-180, yellow, aqua
41.895631, 2.369750, 1756, 196, line-180, yellow, aqua
41.895524, 2.371098, 1757, 196, line-180, yellow, aqua
41.895387, 2.372034, 1758, 196, line-180, yellow, aqua
41.895202, 2.372891, 1759, 196, line-180, yellow, aqua
41.894919, 2.374005, 1760, 196, line-180, yellow, aqua
41.894539, 2.375192, 1761, 196, line-180, yellow, aqua
41.894168, 2.376259, 1762, 196, line-180, yellow, aqua
41.893729, 2.377303, 1763, 196, line-180, yellow, aqua
41.893180, 2.378348, 1764, 196, line-180, yellow, aqua
41.892541, 2.379249, 1765, 196, line-180, yellow, aqua
41.891347, 2.380755, 1766, 196, line-180, yellow, aqua
41.890259, 2.383011, 1767, 196, line-180, yellow, aqua
41.888629, 2.384924, 1768, 196, line-180, yellow, aqua
41.887908, 2.386037, 1769, 196, line-180, yellow, aqua
41.887257, 2.387470, 1770, 196, line-180, yellow, aqua
41.886494, 2.388814, 1771, 196, line-180, yellow, aqua
41.885507, 2.389829, 1772, 196, line-180, yellow, aqua
41.884377, 2.390309, 1773, 196, line-180, yellow, aqua
41.883031, 2.391075, 1774, 196, line-180, yellow, aqua
41.881912, 2.392798, 1775, 196, line-180, yellow, aqua
41.881070, 2.395113, 1776, 196, line-180, yellow, aqua
41.880681, 2.396447, 1777, 196, line-180, yellow, aqua
41.880412, 2.397053, 1778, 196, line-180, yellow, aqua
41.879573, 2.398395, 1779, 196, line-180, yellow, aqua
41.878761, 2.399467, 1780, 196, line-180, yellow, aqua
41.876446, 2.401588, 1781, 196, line-180, yellow, aqua
41.876136, 2.401842, 1782, 196, line-180, yellow, aqua
41.875861, 2.402144, 1783, 196, line-180, yellow, aqua
41.875655, 2.402406, 1784, 196, line-180, yellow, aqua
41.874664, 2.403916, 1785, 196, line-180, yellow, aqua
41.874490, 2.404247, 1786, 196, line-180, yellow, aqua
41.874263, 2.404683, 1787, 196, line-180, yellow, aqua
41.873900, 2.405391, 1788, 196, line-180, yellow, aqua
41.873494, 2.406159, 1789, 196, line-180, yellow, aqua
41.872858, 2.406864, 1790, 196, line-180, yellow, aqua
41.871724, 2.407644, 1791, 196, line-180, yellow, aqua
41.870762, 2.407916, 1792, 196, line-180, yellow, aqua
41.870589, 2.407998, 1793, 196, line-180, yellow, aqua
41.869514, 2.408707, 1794, 196, line-180, yellow, aqua
41.868968, 2.409358, 1795, 196, line-180, yellow, aqua
41.868045, 2.410683, 1796, 196, line-180, yellow, aqua
41.867039, 2.412635, 1797, 196, line-180, yellow, aqua
41.866545, 2.415137, 1798, 196, line-180, yellow, aqua
41.865619, 2.417557, 1799, 196, line-180, yellow, aqua
41.864092, 2.419695, 1800, 196, line-180, yellow, aqua
41.863333, 2.420688, 1801, 196, line-180, yellow, aqua
41.862450, 2.421892, 1802, 196, line-180, yellow, aqua
41.862043, 2.422395, 1803, 196, line-180, yellow, aqua
41.861293, 2.423028, 1804, 196, line-180, yellow, aqua
41.859876, 2.423595, 1805, 196, line-180, yellow, aqua
41.857776, 2.424279, 1806, 196, line-180, yellow, aqua
41.856830, 2.424722, 1807, 196, line-180, yellow, aqua
41.856127, 2.425328, 1808, 196, line-180, yellow, aqua
41.855493, 2.426194, 1809, 196, line-180, yellow, aqua
41.854857, 2.427773, 1810, 196, line-180, yellow, aqua
41.854429, 2.429430, 1811, 196, line-180, yellow, aqua
41.854401, 2.429548, 1812, 196, line-180, yellow, aqua
41.854263, 2.430171, 1813, 196, line-180, yellow, aqua
41.853783, 2.432554, 1814, 196, line-180, yellow, aqua
41.853553, 2.434511, 1815, 196, line-180, yellow, aqua
41.853515, 2.435189, 1816, 196, line-180, yellow, aqua
41.853476, 2.435919, 1817, 196, line-180, yellow, aqua
41.853437, 2.437883, 1818, 196, line-180, yellow, aqua
41.853355, 2.439721, 1819, 196, line-180, yellow, aqua
41.853240, 2.440390, 1820, 196, line-180, yellow, aqua
41.852920, 2.441730, 1821, 196, line-180, yellow, aqua
41.852441, 2.443120, 1822, 196, line-180, yellow, aqua
41.851996, 2.444177, 1823, 196, line-180, yellow, aqua
41.851900, 2.444394, 1824, 196, line-180, yellow, aqua
41.851795, 2.444656, 1825, 196, line-180, yellow, aqua
41.851639, 2.445152, 1826, 196, line-180, yellow, aqua
41.851532, 2.445683, 1827, 196, line-180, yellow, aqua
41.851505, 2.446364, 1828, 196, line-180, yellow, aqua
41.851561, 2.446941, 1829, 196, line-180, yellow, aqua
41.851776, 2.447841, 1830, 196, line-180, yellow, aqua
41.852281, 2.449549, 1831, 196, line-180, yellow, aqua
41.852505, 2.450553, 1832, 196, line-180, yellow, aqua
41.852569, 2.451626, 1833, 196, line-180, yellow, aqua
41.852402, 2.452656, 1834, 196, line-180, yellow, aqua
41.852033, 2.453505, 1835, 196, line-180, yellow, aqua
41.851168, 2.454415, 1836, 196, line-180, yellow, aqua
41.849328, 2.456390, 1837, 196, line-180, yellow, aqua
41.848611, 2.457323, 1838, 196, line-180, yellow, aqua
41.847908, 2.458501, 1839, 196, line-180, yellow, aqua
41.847268, 2.459145, 1840, 196, line-180, yellow, aqua
41.846511, 2.459640, 1841, 196, line-180, yellow, aqua
41.845178, 2.460289, 1842, 196, line-180, yellow, aqua
41.844640, 2.460921, 1843, 196, line-180, yellow, aqua
41.843944, 2.462243, 1844, 196, line-180, yellow, aqua
41.843502, 2.463762, 1845, 196, line-180, yellow, aqua
41.843330, 2.465290, 1846, 196, line-180, yellow, aqua
41.843400, 2.466878, 1847, 196, line-180, yellow, aqua
41.843688, 2.467959, 1848, 196, line-180, yellow, aqua
41.844251, 2.469161, 1849, 196, line-180, yellow, aqua
41.848010, 2.474070, 1850, 196, line-180, yellow, aqua
41.849753, 2.475690, 1851, 196, line-180, yellow, aqua
41.851289, 2.477087, 1852, 196, line-180, yellow, aqua
41.852153, 2.477924, 1853, 196, line-180, yellow, aqua
41.852966, 2.479465, 1854, 196, line-180, yellow, aqua
41.853412, 2.481152, 1855, 196, line-180, yellow, aqua
41.853598, 2.482782, 1856, 196, line-180, yellow, aqua
41.853566, 2.484319, 1857, 196, line-180, yellow, aqua
41.853287, 2.486918, 1858, 196, line-180, yellow, aqua
41.853032, 2.489684, 1859, 196, line-180, yellow, aqua
41.852863, 2.491451, 1860, 196, line-180, yellow, aqua
41.852665, 2.492576, 1861, 196, line-180, yellow, aqua
41.851750, 2.495108, 1862, 196, line-180, yellow, aqua
41.851492, 2.496112, 1863, 196, line-180, yellow, aqua
41.851460, 2.497085, 1864, 196, line-180, yellow, aqua
41.851494, 2.497709, 1865, 196, line-180, yellow, aqua
41.851584, 2.498412, 1866, 196, line-180, yellow, aqua
41.851827, 2.499246, 1867, 196, line-180, yellow, aqua
41.852174, 2.500170, 1868, 196, line-180, yellow, aqua
41.853449, 2.502004, 1869, 196, line-180, yellow, aqua
41.854938, 2.503708, 1870, 196, line-180, yellow, aqua
41.855482, 2.504158, 1871, 196, line-180, yellow, aqua
41.855893, 2.504504, 1872, 196, line-180, yellow, aqua
41.857336, 2.505721, 1873, 196, line-180, yellow, aqua
41.857590, 2.505930, 1874, 196, line-180, yellow, aqua
41.857992, 2.506404, 1875, 196, line-180, yellow, aqua
41.858603, 2.507402, 1876, 196, line-180, yellow, aqua
41.858853, 2.508240, 1877, 196, line-180, yellow, aqua
41.858949, 2.509081, 1878, 196, line-180, yellow, aqua
41.858930, 2.510016, 1879, 196, line-180, yellow, aqua
41.858731, 2.510900, 1880, 196, line-180, yellow, aqua
41.858348, 2.511767, 1881, 196, line-180, yellow, aqua
41.857769, 2.512584, 1882, 196, line-180, yellow, aqua
41.857216, 2.513089, 1883, 196, line-180, yellow, aqua
41.856535, 2.513469, 1884, 196, line-180, yellow, aqua
41.854717, 2.513716, 1885, 196, line-180, yellow, aqua
41.853924, 2.514059, 1886, 196, line-180, yellow, aqua
41.853087, 2.514660, 1887, 196, line-180, yellow, aqua
41.852287, 2.515578, 1888, 196, line-180, yellow, aqua
41.851622, 2.516634, 1889, 196, line-180, yellow, aqua
